# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-145-11-135.us-west-1.compute.internal;60;1439983434;807664.52;0.00;-797632.92
ip-10-145-11-135.us-west-1.compute.internal;60;1439983494;-54023.22;0.00;53239.25
ip-10-145-11-135.us-west-1.compute.internal;60;1439983554;-66328.88;0.00;46214.77
ip-10-145-11-135.us-west-1.compute.internal;60;1439983614;-45678.92;0.00;47883.20
ip-10-145-11-135.us-west-1.compute.internal;60;1439983674;-48651.20;0.00;50923.30
ip-10-145-11-135.us-west-1.compute.internal;60;1439983734;-40729.67;0.00;52866.33
ip-10-145-11-135.us-west-1.compute.internal;60;1439983794;-48661.70;0.00;47932.08
ip-10-145-11-135.us-west-1.compute.internal;60;1439983854;-37336.03;0.00;18671.90
ip-10-145-11-135.us-west-1.compute.internal;60;1439983914;-30592.67;0.00;30120.17
ip-10-145-11-135.us-west-1.compute.internal;60;1439983974;-17780.53;0.00;35413.43
ip-10-145-11-135.us-west-1.compute.internal;60;1439984034;-32043.47;0.00;31528.60
ip-10-145-11-135.us-west-1.compute.internal;60;1439984094;-34582.98;0.00;31866.70
ip-10-145-11-135.us-west-1.compute.internal;60;1439984154;-40491.37;0.00;8269.47
ip-10-145-11-135.us-west-1.compute.internal;60;1439984214;-11062.48;0.00;10881.83
ip-10-145-11-135.us-west-1.compute.internal;60;1439984274;-31054.53;0.00;30414.93
ip-10-145-11-135.us-west-1.compute.internal;60;1439984334;-16235.12;0.00;15990.27
ip-10-145-11-135.us-west-1.compute.internal;60;1439984394;-5364.35;0.00;28875.90
ip-10-145-11-135.us-west-1.compute.internal;60;1439984454;-42056.93;0.00;17667.95
ip-10-145-11-135.us-west-1.compute.internal;60;1439984514;4902.72;0.00;28734.50
ip-10-145-11-135.us-west-1.compute.internal;60;1439984574;-17271.90;0.00;17027.47
ip-10-145-11-135.us-west-1.compute.internal;60;1439984634;-17465.88;0.00;17189.10
ip-10-145-11-135.us-west-1.compute.internal;60;1439984694;-17531.65;0.00;17257.48
ip-10-145-11-135.us-west-1.compute.internal;60;1439984754;-17787.98;0.00;17535.13
ip-10-145-11-135.us-west-1.compute.internal;60;1439984814;-17479.47;0.00;17203.55
ip-10-145-11-135.us-west-1.compute.internal;60;1439984874;-17630.22;0.00;17362.27
ip-10-145-11-135.us-west-1.compute.internal;60;1439984934;-17638.92;0.00;17367.88
ip-10-145-11-135.us-west-1.compute.internal;60;1439984994;-17696.93;0.00;17401.08
ip-10-145-11-135.us-west-1.compute.internal;60;1439985054;-17447.18;0.00;17175.75
ip-10-145-11-135.us-west-1.compute.internal;60;1439985114;-17895.03;0.00;17614.25
ip-10-145-11-135.us-west-1.compute.internal;60;1439985174;-17360.05;0.00;17095.52
ip-10-145-11-135.us-west-1.compute.internal;60;1439985234;-17690.25;0.00;17422.92
ip-10-145-11-135.us-west-1.compute.internal;60;1439985294;-17574.07;0.00;17307.22
ip-10-145-11-135.us-west-1.compute.internal;60;1439985354;-17668.07;0.00;17396.20
ip-10-145-11-135.us-west-1.compute.internal;60;1439985414;-17457.42;0.00;17170.22
ip-10-145-11-135.us-west-1.compute.internal;60;1439985474;-17873.30;0.00;17597.38
ip-10-145-11-135.us-west-1.compute.internal;60;1439985534;-17511.45;0.00;17245.98
ip-10-145-11-135.us-west-1.compute.internal;60;1439985594;-17636.10;0.00;17353.18
ip-10-145-11-135.us-west-1.compute.internal;60;1439985654;-17700.87;0.00;17440.42
ip-10-145-11-135.us-west-1.compute.internal;60;1439985714;-17719.97;0.00;17436.90
ip-10-145-11-135.us-west-1.compute.internal;60;1439985774;-17476.42;0.00;17205.02
ip-10-145-11-135.us-west-1.compute.internal;60;1439985834;-17934.82;0.00;17667.58
ip-10-145-11-135.us-west-1.compute.internal;60;1439985894;-17406.72;0.00;17136.28
ip-10-145-11-135.us-west-1.compute.internal;60;1439985954;-15969.97;0.00;15676.77
ip-10-145-11-135.us-west-1.compute.internal;60;1439986014;-2.65;0.00;-253.13
ip-10-145-11-135.us-west-1.compute.internal;60;1439986074;34.37;0.00;-316.80
ip-10-145-11-135.us-west-1.compute.internal;60;1439986134;31.60;0.00;-26927.23
ip-10-145-11-135.us-west-1.compute.internal;60;1439986194;-20.53;0.00;-74697.12
ip-10-145-11-135.us-west-1.compute.internal;60;1439986254;-70.55;0.00;-25436.28
ip-10-145-11-135.us-west-1.compute.internal;60;1439986314;25.90;0.00;-9285.33
ip-10-145-11-135.us-west-1.compute.internal;60;1439986374;-6.92;0.00;-9474.27
ip-10-145-11-135.us-west-1.compute.internal;60;1439986434;26.73;0.00;-8481.85
ip-10-145-11-135.us-west-1.compute.internal;60;1439986494;16070.50;0.00;-2598.40
ip-10-145-11-135.us-west-1.compute.internal;60;1439986554;9730.57;0.00;23384.13
ip-10-145-11-135.us-west-1.compute.internal;60;1439986614;-14090.50;0.00;13701.30
ip-10-145-11-135.us-west-1.compute.internal;60;1439986674;-11762.27;0.00;11350.57
ip-10-145-11-135.us-west-1.compute.internal;60;1439986734;-17.07;0.00;-1182.15
ip-10-145-11-135.us-west-1.compute.internal;60;1439986794;58757.67;0.00;-23091.90
ip-10-145-11-135.us-west-1.compute.internal;60;1439986854;-51246.03;0.00;49863.07
ip-10-145-11-135.us-west-1.compute.internal;60;1439986914;76064.55;0.00;-40008.83
ip-10-145-11-135.us-west-1.compute.internal;60;1439986974;-3734.68;0.00;3645.28
ip-10-145-11-135.us-west-1.compute.internal;60;1439987034;-3782.45;0.00;3682.92
ip-10-145-11-135.us-west-1.compute.internal;60;1439987094;-3825.43;0.00;3718.68
ip-10-145-11-135.us-west-1.compute.internal;60;1439987154;-3657.57;0.00;3559.65
ip-10-145-11-135.us-west-1.compute.internal;60;1439987214;-3502.87;0.00;3406.42
ip-10-145-11-135.us-west-1.compute.internal;60;1439987274;-3559.68;0.00;3461.57
ip-10-145-11-135.us-west-1.compute.internal;60;1439987334;-3584.70;0.00;3496.38
ip-10-145-11-135.us-west-1.compute.internal;60;1439987394;-3641.43;0.00;3539.58
ip-10-145-11-135.us-west-1.compute.internal;60;1439987454;-4441.08;0.00;4316.80
