Linux 3.10.0-229.el7.x86_64 (ip-10-145-11-135.us-west-1.compute.internal) 	08/19/2015 	_x86_64_	(32 CPU)

11:22:11 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:45:11 PM     all     29.25      0.00     14.26     13.41      0.33     42.75
12:46:11 PM     all     30.25      0.00     14.76     14.57      0.38     40.04
12:47:11 PM     all     29.25      0.00     14.82     10.95      0.50     44.48
12:48:11 PM     all     29.69      0.00     13.60     15.44      0.38     40.89
12:49:11 PM     all     30.30      0.00     12.51     20.77      0.16     36.26
12:50:11 PM     all     30.72      0.00     13.33     15.29      0.31     40.34
12:51:11 PM     all     26.22      0.00     14.18     12.85      0.42     46.33
12:52:11 PM     all     24.50      0.00     13.24     17.76      0.27     44.24
12:53:11 PM     all     28.13      0.00     13.91     14.52      0.33     43.11
12:54:11 PM     all     27.56      0.00     14.18     14.69      0.38     43.19
12:55:11 PM     all     27.08      0.00     14.05     11.60      0.45     46.82
12:56:11 PM     all     29.62      0.00     14.01      8.70      0.49     47.17
12:57:11 PM     all     29.45      0.00     12.71     12.11      0.46     45.28
12:58:11 PM     all     34.38      0.00     13.73      7.65      0.51     43.72
12:59:11 PM     all     34.53      0.00     13.96      6.72      0.49     44.29
01:00:11 PM     all     38.66      0.00     14.52      6.29      0.58     39.94
01:01:11 PM     all     41.12      0.00     14.93      6.36      0.39     37.19
01:02:11 PM     all     37.75      0.00     14.17      6.69      0.47     40.92
01:03:11 PM     all     38.97      0.00     15.01      3.62      0.61     41.79
01:04:11 PM     all     37.49      0.00     15.25      2.44      0.73     44.09
01:05:11 PM     all     37.95      0.00     14.49      2.43      0.70     44.43
01:06:11 PM     all     38.39      0.00     14.41      2.61      0.67     43.91
01:07:11 PM     all     41.43      0.00     15.02      2.15      0.52     40.88
01:08:11 PM     all     40.37      0.00     15.25      1.39      0.64     42.35
01:09:11 PM     all     44.99      0.00     14.96      2.45      0.38     37.22
01:10:11 PM     all     43.92      0.00     15.25      2.75      0.46     37.61
01:11:11 PM     all     43.03      0.00     14.40      1.94      0.51     40.12
01:12:11 PM     all     41.17      0.00     14.69      1.76      0.57     41.82
01:13:11 PM     all     41.02      0.00     14.93      1.85      0.53     41.67
01:14:11 PM     all     40.11      0.00     15.62      2.46      0.60     41.21
01:15:11 PM     all     40.14      0.00     15.09      7.95      0.39     36.44
01:16:11 PM     all     38.08      0.00     15.12      9.80      0.31     36.68
01:17:11 PM     all     33.90      0.00     14.92      9.90      0.36     40.91
01:18:11 PM     all     29.77      0.00     13.48     12.82      0.30     43.62
01:19:11 PM     all     29.47      0.00     12.17     14.79      0.21     43.36
01:20:11 PM     all     26.66      0.00     11.64     18.78      0.15     42.77
01:21:11 PM     all     24.22      0.00     10.94     21.72      0.14     42.97
01:22:11 PM     all     21.11      0.00     10.60     21.79      0.17     46.33
01:23:11 PM     all     14.95      0.00      8.14     23.32      0.10     53.48
01:24:11 PM     all     13.28      0.00      7.83     24.86      0.09     53.93
01:25:11 PM     all     14.44      0.00      6.86     25.15      0.08     53.47
01:26:11 PM     all     14.25      0.00      7.61     25.70      0.11     52.33
01:27:11 PM     all     28.38      0.00     13.07     13.81      0.44     44.30
01:28:11 PM     all     29.08      0.00     14.65      7.21      0.74     48.33
01:29:11 PM     all     33.39      0.00     15.53      5.06      0.64     45.39
01:30:11 PM     all     35.70      0.00     14.91      8.29      0.44     40.66
01:31:11 PM     all     30.78      0.00     14.02     14.39      0.34     40.47
01:32:11 PM     all     33.24      0.00     14.85     10.78      0.39     40.74
01:33:11 PM     all     36.26      0.00     14.94      7.07      0.45     41.28
01:34:11 PM     all     37.45      0.00     14.77      5.88      0.48     41.41
01:35:11 PM     all     34.28      0.00     14.88      7.42      0.52     42.90
01:36:11 PM     all     33.52      0.00     15.51      7.63      0.46     42.87
01:37:11 PM     all     37.19      0.00     13.42      8.15      0.50     40.74
01:38:11 PM     all     36.42      0.00     13.86      5.90      0.65     43.17
01:39:11 PM     all     36.34      0.00     13.36      6.73      0.59     42.97
01:40:11 PM     all     37.70      0.00     14.85      3.13      0.76     43.55
01:41:11 PM     all     38.65      0.00     14.26      2.00      0.75     44.35
01:42:11 PM     all     40.21      0.00     14.41      2.55      0.61     42.23
01:43:11 PM     all     40.23      0.00     13.94      2.79      0.57     42.47
01:44:11 PM     all     39.80      0.00     14.63      3.52      0.51     41.53
01:45:11 PM     all     39.26      0.00     14.33      2.75      0.51     43.15
01:46:11 PM     all     40.49      0.00     14.98      3.23      0.43     40.86
01:47:11 PM     all     44.86      0.00     15.49      3.71      0.32     35.62
01:48:11 PM     all     42.62      0.00     16.02      2.80      0.40     38.16
01:49:11 PM     all     40.90      0.00     14.61      1.45      0.60     42.44
01:50:11 PM     all     39.76      0.00     14.65      3.13      0.58     41.87
01:51:11 PM     all     40.07      0.00     14.78      3.01      0.59     41.55
01:52:11 PM     all     42.31      0.00     14.58      2.37      0.50     40.24
01:53:11 PM     all     42.42      0.00     14.45      1.56      0.63     40.94
01:54:11 PM     all     40.01      0.00     14.24      2.60      0.64     42.51
01:55:11 PM     all     38.49      0.00     15.01      3.88      0.60     42.02
01:56:11 PM     all     36.93      0.00     14.94      5.51      0.60     42.01
01:57:11 PM     all     36.77      0.00     14.99      5.54      0.53     42.17
01:58:11 PM     all     36.73      0.00     14.04      8.69      0.40     40.13
01:59:11 PM     all     30.88      0.00     12.63     18.78      0.27     37.45
02:00:11 PM     all     37.06      0.00     14.24      7.57      0.45     40.68
02:01:11 PM     all     37.34      0.00     13.80      7.43      0.56     40.87
02:02:11 PM     all     33.26      0.00     14.45      3.09      0.92     48.28
02:03:11 PM     all     34.65      0.00     14.73      3.16      0.88     46.59
02:04:11 PM     all     36.32      0.00     14.36      5.92      0.65     42.75
02:05:11 PM     all     37.97      0.00     14.80      2.90      0.77     43.56
02:06:11 PM     all     43.88      0.00     15.01      1.82      0.61     38.68
02:07:11 PM     all     44.68      0.00     14.39      1.68      0.54     38.71
02:08:11 PM     all     43.81      0.00     13.61      2.09      0.53     39.97
02:09:11 PM     all     43.64      0.00     14.08      1.77      0.53     39.99
02:10:11 PM     all     45.45      0.00     14.23      1.27      0.50     38.55
02:11:11 PM     all     44.37      0.00     13.90      1.21      0.56     39.96
02:12:11 PM     all     42.14      0.00     13.72      1.20      0.61     42.33
02:13:11 PM     all     41.04      0.00     13.92      1.67      0.64     42.73
02:14:11 PM     all     45.66      0.00     13.79      1.75      0.46     38.34
02:15:11 PM     all     45.53      0.00     13.69      1.28      0.51     39.00
02:16:11 PM     all     45.50      0.00     13.74      1.23      0.52     39.02
02:17:11 PM     all     46.75      0.00     13.81      0.93      0.46     38.05
02:18:11 PM     all     48.42      0.00     13.35      0.77      0.44     37.02
02:19:11 PM     all     47.51      0.00     13.85      1.89      0.40     36.35
02:20:11 PM     all     47.68      0.00     13.35      2.04      0.39     36.54
02:21:11 PM     all     48.26      0.00     14.08      1.68      0.37     35.61
02:22:11 PM     all     51.79      0.00     13.36      2.43      0.28     32.14
02:23:11 PM     all     53.40      0.00     13.39      3.04      0.23     29.94
02:24:11 PM     all     52.75      0.00     14.27      3.81      0.22     28.95
02:25:11 PM     all     52.98      0.00     14.22      4.08      0.25     28.48
02:26:11 PM     all     52.48      0.00     13.86      5.92      0.24     27.50
02:27:11 PM     all     49.84      0.00     13.15      5.36      0.21     31.45
02:28:11 PM     all     50.24      0.00     13.52      2.47      0.31     33.47
02:29:11 PM     all     45.73      0.00     13.83      2.78      0.41     37.26
02:30:11 PM     all     44.62      0.00     14.29      1.73      0.47     38.89
02:31:11 PM     all     45.46      0.00     13.95      1.92      0.44     38.24
02:32:11 PM     all     43.36      0.00     13.88      4.69      0.40     37.68
02:33:11 PM     all     45.13      0.00     14.16      1.68      0.41     38.63
02:34:11 PM     all     44.44      0.00     14.76      2.87      0.34     37.60
02:35:11 PM     all     38.68      0.00     14.08      8.13      0.29     38.82
02:36:11 PM     all     35.41      0.00     15.17      8.67      0.45     40.30
02:37:11 PM     all     36.32      0.00     15.28      4.70      0.67     43.04
02:38:11 PM     all     37.14      0.00     15.12      2.84      0.53     44.37
02:39:11 PM     all     38.98      0.00     15.00      4.95      0.39     40.67
02:40:11 PM     all     40.02      0.00     14.07     13.67      0.16     32.08
02:41:11 PM     all     37.27      0.00     14.41     11.11      0.24     36.97
02:42:11 PM     all     39.36      0.00     15.68      4.20      0.44     40.32
02:43:11 PM     all     40.67      0.00     14.83      4.19      0.39     39.91
02:44:11 PM     all     39.17      0.00     15.14      7.99      0.26     37.44
02:45:11 PM     all     36.44      0.00     14.27      8.45      0.38     40.46
02:46:11 PM     all     36.26      0.00     14.98      6.64      0.44     41.68
02:47:11 PM     all     34.97      0.00     14.68      4.19      0.62     45.53
02:48:11 PM     all     35.58      0.00     14.31      3.70      0.66     45.75
02:49:11 PM     all     35.38      0.00     14.55      3.40      0.61     46.05
02:50:11 PM     all     33.71      0.00     14.24      3.87      0.62     47.56
02:51:11 PM     all     29.95      0.00     15.41      3.96      0.82     49.86
02:52:11 PM     all     34.00      0.00     15.25      5.74      0.63     44.38
02:53:11 PM     all     34.98      0.00     14.07      6.60      0.52     43.84
02:54:11 PM     all     33.97      0.00     14.78      5.93      0.54     44.78
02:55:11 PM     all     34.62      0.00     14.75      4.69      0.67     45.27
02:56:11 PM     all     31.39      0.00     14.24      2.78      0.88     50.71
02:57:11 PM     all     33.91      0.00     14.33      1.77      0.83     49.15
02:58:11 PM     all     37.48      0.00     14.19      1.91      0.70     45.73
02:59:11 PM     all     33.97      0.00     14.86      2.02      0.78     48.37
03:00:11 PM     all     32.62      0.00     15.11      2.10      0.78     49.40
03:01:11 PM     all     34.99      0.00     14.38      2.71      0.60     47.32
03:02:11 PM     all     37.81      0.00     15.27      3.96      0.47     42.49
03:03:11 PM     all     39.73      0.00     14.61      8.33      0.30     37.04
03:04:11 PM     all     39.73      0.00     14.84      9.20      0.28     35.95
03:05:11 PM     all     38.91      0.00     13.86      6.84      0.41     39.98
03:06:11 PM     all     37.72      0.00     13.25      4.68      0.56     43.80
03:07:11 PM     all     37.16      0.00     13.43      3.33      0.67     45.41
03:08:11 PM     all     36.31      0.00     13.80      3.35      0.68     45.86
03:09:11 PM     all     37.22      0.00     14.50      4.06      0.52     43.70
03:10:11 PM     all     34.20      0.00     14.13      6.29      0.52     44.87
03:11:11 PM     all     35.94      0.00     14.44      6.75      0.38     42.49
03:12:11 PM     all     37.42      0.00     14.63      6.58      0.45     40.92
03:13:11 PM     all     35.20      0.00     13.32      5.31      0.54     45.63
03:14:11 PM     all     34.46      0.00     13.45      6.49      0.55     45.06
03:15:11 PM     all     34.44      0.00     13.62      3.49      0.73     47.72
03:16:11 PM     all     34.79      0.00     13.46      3.95      0.64     47.16
03:17:11 PM     all     37.54      0.00     13.75      3.42      0.57     44.72
03:18:11 PM     all     37.87      0.00     13.85      3.55      0.59     44.14
03:19:11 PM     all     38.27      0.00     13.85      4.13      0.56     43.19
03:20:11 PM     all     34.66      0.00     13.96      3.93      0.65     46.80
03:21:11 PM     all     37.46      0.00     14.25      2.38      0.57     45.34
03:22:11 PM     all     40.31      0.00     15.01      2.91      0.52     41.25
03:23:11 PM     all     40.63      0.00     13.44      3.40      0.48     42.06
03:24:11 PM     all     40.36      0.00     14.09      4.03      0.49     41.02
03:25:11 PM     all     41.78      0.00     13.22      2.21      0.55     42.24
03:26:11 PM     all     42.37      0.00     13.16      2.28      0.57     41.62
03:27:11 PM     all     42.97      0.00     13.66      1.77      0.57     41.03
03:28:11 PM     all     42.16      0.00     13.06      1.06      0.70     43.02
03:29:11 PM     all     42.66      0.00     13.59      1.14      0.65     41.95
03:30:11 PM     all     43.10      0.00     13.47      0.62      0.65     42.16
03:31:11 PM     all     43.52      0.00     14.65      0.81      0.60     40.42
03:32:11 PM     all     43.69      0.00     14.83      1.84      0.53     39.11
03:33:11 PM     all     47.11      0.00     14.51      2.09      0.40     35.89
03:34:11 PM     all     51.15      0.00     14.04      2.42      0.30     32.10
03:35:11 PM     all     49.86      0.00     14.45      3.02      0.33     32.34
03:36:11 PM     all     46.61      0.00     15.17      4.36      0.38     33.49
03:37:11 PM     all     45.24      0.00     15.37      5.42      0.32     33.64
03:38:11 PM     all     46.52      0.00     14.07      4.87      0.33     34.20
03:39:11 PM     all     43.73      0.00     13.80      5.47      0.35     36.65
03:40:11 PM     all     38.53      0.00     13.73     10.10      0.30     37.34
03:41:11 PM     all     34.84      0.00     13.50     15.73      0.18     35.75
03:42:11 PM     all     29.36      0.00     13.00     21.47      0.14     36.03
03:43:11 PM     all     31.03      0.00     15.55     19.21      0.19     34.02
03:44:11 PM     all     35.45      0.00     16.32     13.23      0.25     34.75
03:45:11 PM     all     37.74      0.00     16.18     12.50      0.24     33.34
03:46:11 PM     all     38.71      0.00     16.64     11.19      0.29     33.16
03:47:11 PM     all     40.67      0.00     17.19     10.69      0.28     31.16
03:48:11 PM     all     36.68      0.00     13.67     14.31      0.19     35.14
03:49:11 PM     all     31.74      0.00     13.40     17.13      0.17     37.55
03:50:11 PM     all     22.74      0.00      9.39     22.73      0.09     45.06
03:51:11 PM     all     27.94      0.00     11.33     21.06      0.12     39.55
03:52:11 PM     all     29.34      0.00      9.73     21.88      0.10     38.94
03:53:11 PM     all     24.70      0.00     10.13     23.10      0.12     41.95
03:54:11 PM     all     21.24      0.00      7.62     23.08      0.09     47.96
03:55:11 PM     all     19.79      0.00      7.44     26.46      0.07     46.23
03:56:11 PM     all     16.86      0.00      6.93     25.68      0.08     50.46
03:57:11 PM     all     20.19      0.00      6.83     24.49      0.09     48.39
03:58:11 PM     all     19.95      0.00      6.86     22.49      0.09     50.62
03:59:11 PM     all     24.33      0.00      8.66     21.43      0.12     45.46
04:00:11 PM     all     29.77      0.00     10.41     18.35      0.14     41.33
04:01:11 PM     all     32.02      0.00     11.21     18.29      0.17     38.31
04:02:11 PM     all     32.58      0.00     10.52     17.67      0.16     39.08
04:03:11 PM     all     29.21      0.00      8.88     18.83      0.09     43.00
04:04:11 PM     all     24.77      0.00      7.26     19.75      0.07     48.15
04:05:11 PM     all     22.01      0.00      6.58     19.58      0.07     51.76
04:06:11 PM     all     13.72      0.00      4.91     20.67      0.06     60.64
04:07:11 PM     all     15.41      0.00      4.74     20.88      0.06     58.91
04:08:11 PM     all     21.21      0.00      8.61     21.66      0.10     48.42
04:09:11 PM     all     25.88      0.00     10.86     18.01      0.21     45.04
04:10:11 PM     all     30.13      0.00     12.81     11.44      0.40     45.22
04:11:11 PM     all     33.30      0.00     12.71     10.67      0.39     42.93
04:12:11 PM     all     36.46      0.00     12.76      9.30      0.29     41.20
04:13:11 PM     all     33.55      0.00     13.11     11.31      0.25     41.79
04:14:11 PM     all     31.10      0.00     13.40      9.38      0.51     45.60
04:15:11 PM     all     31.36      0.00     13.30     10.78      0.40     44.16
04:16:11 PM     all     31.85      0.00     13.15      9.12      0.41     45.48
04:17:11 PM     all     32.45      0.00     13.21      9.52      0.44     44.38
04:18:11 PM     all     30.01      0.00     13.45      9.30      0.50     46.74
04:19:11 PM     all     27.69      0.00     13.40     11.84      0.46     46.60
04:20:11 PM     all     33.31      0.00     14.38      9.35      0.44     42.53
04:21:11 PM     all     29.47      0.00     13.66     14.51      0.33     42.03
04:22:11 PM     all     30.79      0.00     14.98      7.60      0.62     46.00
04:23:11 PM     all     31.91      0.00     14.75      5.64      0.77     46.92
04:24:11 PM     all     34.30      0.00     15.22      3.89      0.80     45.80
04:25:11 PM     all     36.07      0.00     14.65      3.31      0.73     45.24
04:26:11 PM     all     36.96      0.00     15.56      3.88      0.78     42.82
04:27:11 PM     all     34.25      0.00     14.88      2.46      0.87     47.53
04:28:11 PM     all     38.72      0.00     14.79      1.84      0.78     43.88
04:29:11 PM     all     38.98      0.00     13.70      2.49      0.68     44.15
04:30:11 PM     all     38.83      0.00     14.22      0.88      0.84     45.23
04:31:11 PM     all     39.04      0.00     14.27      0.74      0.81     45.14
04:32:11 PM     all     43.71      0.00     15.04      1.20      0.54     39.50
04:33:11 PM     all     45.34      0.00     14.30      1.52      0.46     38.38
04:34:11 PM     all     45.93      0.00     14.65      3.38      0.35     35.70
04:35:11 PM     all     45.16      0.00     14.61      4.75      0.33     35.15
04:36:11 PM     all     45.68      0.00     14.34      5.13      0.35     34.50
04:37:11 PM     all     46.04      0.00     13.93      4.54      0.27     35.22
04:38:11 PM     all     46.84      0.00     14.49      3.81      0.31     34.55
04:39:11 PM     all     44.04      0.00     14.44      3.42      0.38     37.72
04:40:11 PM     all     44.37      0.00     14.30      3.96      0.38     36.99
04:41:11 PM     all     43.90      0.00     14.89      5.03      0.33     35.86
04:42:11 PM     all     41.75      0.00     13.77     12.03      0.20     32.25
04:43:11 PM     all     33.69      0.00     12.49     17.18      0.19     36.45
04:44:11 PM     all     35.30      0.00     14.58     10.42      0.33     39.37
04:45:11 PM     all     36.22      0.00     14.57     10.50      0.34     38.37
04:46:11 PM     all     34.57      0.00     14.22     11.21      0.30     39.71
04:47:11 PM     all     34.31      0.00     12.60     14.58      0.22     38.27
04:48:11 PM     all     33.53      0.00     13.68      7.47      0.39     44.92
04:49:11 PM     all     32.34      0.00     13.79      8.98      0.37     44.51
04:50:11 PM     all     26.13      0.00     13.94     11.64      0.42     47.89
04:51:11 PM     all     26.48      0.00     13.54     16.39      0.25     43.34
04:52:11 PM     all     28.86      0.00     13.45     16.74      0.24     40.71
04:53:11 PM     all     31.04      0.00     15.21      8.34      0.49     44.92
04:54:11 PM     all     29.73      0.00     14.58      7.90      0.54     47.25
04:55:11 PM     all     28.10      0.00     13.35     13.59      0.33     44.63
04:56:11 PM     all     25.01      0.00     11.71     20.63      0.14     42.52
04:57:11 PM     all     29.39      0.00     12.92     16.59      0.21     40.89
04:58:11 PM     all     33.03      0.00     14.83      9.34      0.40     42.40
04:59:11 PM     all     34.98      0.00     14.65      6.72      0.45     43.20
05:00:11 PM     all     35.98      0.00     15.89      5.53      0.45     42.15
05:01:11 PM     all     35.75      0.00     14.29      3.56      0.62     45.77
05:02:11 PM     all     40.25      0.00     14.03      2.00      0.66     43.05
05:03:11 PM     all     40.30      0.00     14.09      1.76      0.60     43.25
05:04:11 PM     all     36.86      0.00     12.98      1.23      0.54     48.38
05:05:11 PM     all     31.06      0.00     12.94      0.72      0.62     54.66
05:06:11 PM     all     34.03      0.00     12.83      0.85      0.45     51.83
05:07:11 PM     all     28.60      0.00     13.93      0.90      0.54     56.03
05:08:11 PM     all     31.75      0.00     13.21      0.55      0.42     54.06
05:09:11 PM     all     31.70      0.00     12.46      1.11      0.35     54.38
05:10:11 PM     all     35.07      0.00     13.47      0.84      0.29     50.34
05:11:11 PM     all     31.14      0.00     11.04      1.58      0.15     56.09
05:12:11 PM     all     25.96      0.00     10.59      3.58      0.13     59.74
05:13:11 PM     all     24.11      0.00      9.73      3.49      0.09     62.58
05:14:11 PM     all     19.79      0.00      7.97      3.77      0.09     68.38
05:15:11 PM     all     20.96      0.00      6.06      2.76      0.03     70.19
05:16:11 PM     all     19.06      0.00      5.17      0.80      0.01     74.97
05:17:11 PM     all     15.08      0.00      3.95      0.50      0.01     80.46
05:18:11 PM     all     11.35      0.00      2.37      0.28      0.01     85.99
05:19:11 PM     all      8.97      0.00      2.19      0.06      0.00     88.77
05:20:11 PM     all      5.78      0.00      2.28      1.61      0.02     90.31
05:21:11 PM     all      5.86      0.00      1.95      2.20      0.03     89.96
05:22:11 PM     all      7.64      0.00      1.72      0.01      0.00     90.63
05:23:11 PM     all      7.62      0.00      1.78      0.15      0.00     90.45
05:24:11 PM     all      6.10      0.00      1.01      0.34      0.00     92.55
05:25:11 PM     all      2.79      0.00      0.35      0.00      0.00     96.85
05:26:11 PM     all      1.42      0.00      0.83      1.39      0.02     96.34
05:27:11 PM     all      0.79      0.00      0.96      2.31      0.03     95.91
05:28:11 PM     all      2.70      0.00      0.45      0.07      0.00     96.77
05:29:11 PM     all      2.76      0.00      0.39      0.00      0.00     96.85
05:30:11 PM     all      2.79      0.00      0.37      0.01      0.00     96.83
05:31:11 PM     all      2.78      0.00      0.36      0.00      0.00     96.86
05:32:11 PM     all      1.32      0.00      0.87      1.62      0.02     96.16
05:33:11 PM     all      0.87      0.00      0.96      2.22      0.03     95.93
05:34:11 PM     all      2.74      0.00      0.42      0.08      0.00     96.76
05:35:11 PM     all      2.78      0.00      0.37      0.00      0.00     96.86
05:36:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.85
05:37:11 PM     all      2.82      0.00      0.33      0.00      0.00     96.85
05:38:11 PM     all      1.31      0.00      0.86      1.63      0.02     96.17
05:39:11 PM     all      0.88      0.00      0.95      2.23      0.03     95.91
05:40:11 PM     all      2.73      0.00      0.43      0.08      0.00     96.76
05:41:11 PM     all      2.77      0.00      0.38      0.00      0.00     96.86
05:42:11 PM     all      2.77      0.00      0.37      0.00      0.00     96.86
05:43:11 PM     all      2.80      0.00      0.35      0.00      0.00     96.86
05:44:11 PM     all      1.26      0.00      0.87      1.72      0.02     96.13
05:45:11 PM     all      0.82      0.00      0.95      2.29      0.03     95.90
05:46:11 PM     all      2.73      0.00      0.41      0.01      0.00     96.84
05:47:11 PM     all      2.76      0.00      0.40      0.02      0.00     96.82
05:48:11 PM     all      2.76      0.00      0.39      0.01      0.00     96.84
05:49:11 PM     all      2.80      0.00      0.34      0.00      0.00     96.85
05:50:11 PM     all      1.28      0.00      0.88      1.71      0.02     96.11
05:51:11 PM     all      0.87      0.00      0.94      2.25      0.03     95.91
05:52:11 PM     all      2.73      0.00      0.41      0.00      0.00     96.86
05:53:11 PM     all      2.76      0.00      0.38      0.00      0.00     96.86
05:54:11 PM     all      2.78      0.00      0.37      0.00      0.00     96.86
05:55:11 PM     all      2.80      0.00      0.34      0.00      0.00     96.85
