# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-145-11-135.us-west-1.compute.internal;60;1439991360;-22238.53;0.00;22136.95
ip-10-145-11-135.us-west-1.compute.internal;60;1439991420;-18345.50;0.00;16468.35
ip-10-145-11-135.us-west-1.compute.internal;60;1439991480;-11139.05;0.00;12642.50
ip-10-145-11-135.us-west-1.compute.internal;60;1439991540;-32637.47;0.00;30684.03
ip-10-145-11-135.us-west-1.compute.internal;60;1439991600;6618.03;0.00;-4610.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991660;-4456.37;0.00;4161.74
ip-10-145-11-135.us-west-1.compute.internal;60;1439991720;-7243.85;0.00;6872.85
ip-10-145-11-135.us-west-1.compute.internal;60;1439991780;-6540.97;0.00;5895.62
ip-10-145-11-135.us-west-1.compute.internal;60;1439991840;-2229.87;0.00;1367.62
ip-10-145-11-135.us-west-1.compute.internal;60;1439991900;-589.08;0.00;573.80
ip-10-145-11-135.us-west-1.compute.internal;60;1439991960;-534.52;0.00;515.08
ip-10-145-11-135.us-west-1.compute.internal;60;1439992020;-490.75;0.00;479.43
ip-10-145-11-135.us-west-1.compute.internal;60;1439992080;-470.68;0.00;471.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992140;-477.87;0.00;478.60
ip-10-145-11-135.us-west-1.compute.internal;60;1439992200;-488.60;0.00;467.95
ip-10-145-11-135.us-west-1.compute.internal;60;1439992260;-461.70;0.00;460.63
ip-10-145-11-135.us-west-1.compute.internal;60;1439992320;-478.90;0.00;471.32
ip-10-145-11-135.us-west-1.compute.internal;60;1439992380;-469.23;0.00;475.35
ip-10-145-11-135.us-west-1.compute.internal;60;1439992440;-391.53;0.00;437.10
ip-10-145-11-135.us-west-1.compute.internal;60;1439992500;-497.18;0.00;467.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992560;-478.08;0.00;476.83
ip-10-145-11-135.us-west-1.compute.internal;60;1439992620;-473.45;0.00;461.72
ip-10-145-11-135.us-west-1.compute.internal;60;1439992680;-254.12;0.00;240.55
ip-10-145-11-135.us-west-1.compute.internal;60;1439992740;-154.45;0.00;124.65
ip-10-145-11-135.us-west-1.compute.internal;60;1439992800;49.87;0.00;-92.62
ip-10-145-11-135.us-west-1.compute.internal;60;1439992860;-37.03;0.00;41.78
ip-10-145-11-135.us-west-1.compute.internal;60;1439992920;11201.85;0.00;-8725.75
ip-10-145-11-135.us-west-1.compute.internal;60;1439992980;-81.38;0.00;80.45
ip-10-145-11-135.us-west-1.compute.internal;60;1439993040;9.05;0.00;1.25
ip-10-145-11-135.us-west-1.compute.internal;60;1439993100;-30.20;0.00;20.28
ip-10-145-11-135.us-west-1.compute.internal;60;1439993160;-3.55;0.00;2.67
ip-10-145-11-135.us-west-1.compute.internal;60;1439993220;-0.42;0.00;1.18
ip-10-145-11-135.us-west-1.compute.internal;60;1439993280;-4.43;0.00;2.07
ip-10-145-11-135.us-west-1.compute.internal;60;1439993340;-1821.87;0.00;7.92
ip-10-145-11-135.us-west-1.compute.internal;60;1439993400;-302.28;0.00;2.88
ip-10-145-11-135.us-west-1.compute.internal;60;1439993460;1293.23;0.00;589.02
ip-10-145-11-135.us-west-1.compute.internal;60;1439993520;-10259.87;0.00;-195.72
ip-10-145-11-135.us-west-1.compute.internal;60;1439993580;-2.03;0.00;-12040.70
ip-10-145-11-135.us-west-1.compute.internal;60;1439993640;35.18;0.00;-11157.78
ip-10-145-11-135.us-west-1.compute.internal;60;1439993700;1.35;0.00;-10758.87
ip-10-145-11-135.us-west-1.compute.internal;60;1439993760;18.52;0.00;-10275.08
ip-10-145-11-135.us-west-1.compute.internal;60;1439993820;-54.05;0.00;-5137.90
ip-10-145-11-135.us-west-1.compute.internal;60;1439993880;93.62;0.00;-121.37
